GameName,Price,Rating,UserCounts,ConsoleCounts
American Truck,48,4.1900000000000004,22,22
American Wasteland,42,3.6200000000000001,16,16
America's Army 3,42,4.5300000000000002,22,22
America's Army: Rise of a Soldier,45,3.7999999999999998,16,16
America's Army: Rise of a Soldier (Special Edition),40,3.6600000000000001,21,21
AmeriDarts,40,4.2800000000000002,21,21
AmerZone: The Explorer's Legacy,45,3.8999999999999999,16,16
AMF Bowling 2004,37,4.0700000000000003,23,23
AMF Xtreme Bowling,46,3.79,46,46
Amidar,31,4.2199999999999998,13,13
Amiga Champions,43,2.9199999999999999,24,24
Amiga Classix 3,39,3.2200000000000002,17,17
Amiga Power Coverdisk 21,49,3.4100000000000001,19,19
Amiganoid,34,4.25,26,26
Amnesia,42,4.4199999999999999,28,28
Amnesia: The Dark Descent,58,3.2599999999999998,21,21
Amnios,38,3.9100000000000001,22,22
Amok,43,4.0999999999999996,21,21
Amped 2,33,4.1600000000000001,19,19
Amped 3,42,4.0599999999999996,26,26
Amped: Freestyle Snowboarding,43,3.9399999999999999,15,15
Amstrad Compilation Disk Spectrum+3,35,4.1600000000000001,20,20
Amuse,55,4.1600000000000001,22,22
An American Tail: Fievel Goes West,48,3.6000000000000001,25,25
An American Tail: Fievel's Gold Rush,44,4.2599999999999998,22,22
Anarchy,51.5,3.5299999999999998,90,90
ANARCHY REIGNS,50,3.6800000000000002,17,17
Ancient Art of War,36,3.3399999999999999,44,44
Ancient Art of War at Sea,40,3.7200000000000002,16,16
Ancient Art of War in the Skies,39,3.5,46,46
Ancients of Ooga,45,3.9300000000000002,24,24
Ancipital,30,3.8399999999999999,22,22
AND 1 Streetball,44,3.8900000000000001,46,46
Andre Agassi Tennis,39,3.8399999999999999,44,44
Andretti Racing,51,2.7200000000000002,40,40
Andro Dunos,40,3.6000000000000001,34,34
Android Attack,56,3.8199999999999998,34,34
Android Two,41,4.7000000000000002,19,19
Andromeda,48,3.3799999999999999,21,21
Andromeda Mission,32,4.25,21,21
Andy Capp,30,3.8399999999999999,48,48
Andy Capp: The Game,40,4.0599999999999996,22,22
Anett Futatabi,44,3.04,23,23
Anfractuos,38,3.3799999999999999,25,25
Angel Kids,31,4.2800000000000002,17,17
Angel Nieto Grand Prix: Pole 500,37,4.21,21,21
Angel Nieto Pole 500,44,4.1200000000000001,68,68
Angel Paradise Volume 1: Sakaki Koinoyokan in Hollywood,33,3.5699999999999998,19,19
Angleball,49,2.9700000000000002,92,92
Angry Birds Trilogy,46,3.2200000000000002,26,26
AnimAction: Advanced Animation,50,3.8900000000000001,22,22
Animal Bonus,38,3.7200000000000002,24,24
Animal Bonus Nudge,45,4.25,25,25
Animal Treasure Hunt,43,3.5,21,21
Animaniacs,43.5,4.6500000000000004,49,49
Animaniacs: Ten Pin Alley,47,3.6800000000000002,19,19
Animaniacs: The Great Edgar Hunt,39.5,4.0149999999999997,67,67
Animation Classics Pack,59,2.8100000000000001,18,18
Animorphs,41,4.3499999999999996,18,18
Animorphs: Shattered Reality,43,4.6200000000000001,21,21
Ankoku Shinwa: Yamato Takeru Densetsu,44,2.6299999999999999,22,22
Anna Kournikova's Smash Court Tennis,45,4.1299999999999999,16,16
Annals of Rome,37,3.71,72,72
Anna's Gram,53,3.2200000000000002,19,19
Anno 2070,35,3.6400000000000001,18,18
Anomaly: Warzone Earth,42,3.9399999999999999,16,16
Another Heaven: Memory of Those Days,49,3,26,26
Another World,45,4.3150000000000004,45,45
Ant Attack,42,4.2800000000000002,42,42
Ant Bully,37,4.0499999999999998,32,32
Antarctic Adventure,44,4.21,42,42
Antheads: It Came from the Desert 2,51,3.6000000000000001,21,21
Antz,35,4.1600000000000001,26,26
Antz Extreme Racing,43,4,66,66
Antz Racing,34,4.5700000000000003,22,22
Apache 3,51,4.46,21,21
Apache: Air Assault,48,4.2800000000000002,22,22
APB,58,2.5,40,40
APB - All Points Bulletin,35,4.1600000000000001,92,92
APB: All Points Bulletin,33,3.3399999999999999,20,20
Ape Escape,38,3.6200000000000001,22,22
Ape Escape Academy,37,4,22,22
Apex,49,4.25,15,15
Apidya 2,42,2.5,22,22
Apocaljpse Now,33,3.1000000000000001,21,21
Apocalypse,39,4.2000000000000002,18,18
Apocalypse II,43,3.5,22,22
APOX,48,3.1800000000000002,24,24
APOX: Legend,40,4.0899999999999999,24,24
Apple 10,36,4.3799999999999999,22,22
Apple Cider Spider,47,2.1000000000000001,40,40
Apple Panic,58,3.7799999999999998,28,28
Apples to Apples,44,3.6099999999999999,13,13
Appoooh,48,4.1399999999999997,22,22
Apprentice,42,3.2149999999999999,47,47
Aqua,52,3.3399999999999999,16,16
Aqua Jack,42,4,21,21
Aqua Jet,49,3.4700000000000002,22,22
Aqua Rush,42,3.6400000000000001,22,22
Aquaman: Battle for Atlantis,35,4.0599999999999996,42,42
Aquanaut's Holiday,31,4.5,19,19
AquaNox,45,4.0700000000000003,24,24
AquaNox 2: Revelation,49,3.8900000000000001,28,28
Aquaplane,55,2.6899999999999999,42,42
Aquarium,49,4.21,23,23
Aquatic Games,41,3.6499999999999999,20,20
Aquattack,44,4,42,42
Aquaventura,35,4.3799999999999999,19,19
Arabian Fight,35,3.3399999999999999,22,22
Arabian Magic,43,5,23,23
Arabian Nights,56,3.3399999999999999,22,22
Arachnophobia,53,3.5699999999999998,52,52
Aracnis,44,4.0300000000000002,21,21
Araiguma Rascal,39,4.2300000000000004,23,23
Arazok's Tomb,49,4,26,26
Arbalester,50,4.1399999999999997,14,14
Arc the Lad,49,4.0999999999999996,21,21
Arc the Lad II,44,3.5,22,22
Arc the Lad III,36,3.96,24,24
Arc the Lad: Kijin Fukkatsu,38,5,22,22
Arcade Classic 1: Asteroids & Missile Command,34,4.3799999999999999,25,25
Arcade Classics,40.5,4.2249999999999996,41,41
Arcade Gears 1: Pu-Li-Ru-La,43,3.6800000000000002,19,19
Arcade Gears 2: Gun Frontier,34,2.7999999999999998,24,24
Arcade Gears 4: Image Fight & X Multiply,39,4.3399999999999999,21,21
Arcade Gears: Image Fight & X Multiply,35,3.5099999999999998,17,17
Arcade Muscle,38,3.9399999999999999,17,17
Arcade Party Pak,41,3.2599999999999998,21,21
Arcade Pool,46,3.1200000000000001,21,21
Arcade Snooker,42,4.0599999999999996,16,16
Arcade's Greatest Hits: The Atari Collection 1,48,3.7050000000000001,60,60
Arcade's Greatest Hits: The Atari Collection 2,40,4.3600000000000003,18,18
Arcade's Greatest Hits: The Midway Collection 2,34,3.3399999999999999,24,24
Arcana,47,3.8199999999999998,18,18
Arcana Heart 3,46,3.3399999999999999,21,21
Arch Rivals,49,3.75,63,63
Archer Maclean's Mercury,33,4.3200000000000003,25,25
Archers,41,4.04,72,72
Archipelagos,48,3.1800000000000002,52,52
Archon 2: Adept,55,3.1000000000000001,68,68
Archon Classic,46,3.25,16,16
Archon II: Adept,39,5,42,42
Archon: The Light and the Dark,36,3.96,126,126
Arctic Moves,47,3.8700000000000001,26,26
Arctic Tale,52,4.3499999999999996,23,23
Arctic Thunder,30,4.3499999999999996,48,48
Arcus,40,3.8900000000000001,24,24
Arcus II: Silent Symphony,59,3.7999999999999998,22,22
Arcus Odyssey,53,3.3999999999999999,30,30
Arcus Spirits,43,3.8399999999999999,9,9
Ardok the Barbarian,51,4.0599999999999996,22,22
Ardy Lightfoot,54,5,26,26
Area 51,30,3.4100000000000001,84,84
Area 51 / Maximum Force Duo,44,3.1200000000000001,19,19
Area 51 / Maximum Force Duo v2.0,42,4.0899999999999999,21,21
Area 51: Site 4,37,4.2599999999999998,21,21
Area 88,47,3,22,22
Arena Football,38,4.25,22,22
Arena: Maze of Death,54,4.46,15,15
Ares no Tsubasa,46,4.3499999999999996,16,16
Aretha,36,3.8999999999999999,21,21
Aretha 3,40,3.6200000000000001,22,22
Aretha II: Ariel Fushigi no Tabi,40,4,21,21
Argus,37,3.0899999999999999,46,46
Arian Mission,49,4.4400000000000004,23,23
Ariel the Little Mermaid,51,4.2599999999999998,20,20
Ark of Time,52,3.9500000000000002,19,19
Arkadian Warriors,53,3.0299999999999998,20,20
Arkanna (Demo),43,3.5299999999999998,17,17
Arkanoid,36.667000000000002,4.0700000000000003,213,213
Arkanoid - Revenge of DOH,43.332999999999998,4.1630000000000003,154,154
Arkanoid 2: Revenge of Doh,40,4.3399999999999999,48,48
ARKANOID Live!,31,4.4400000000000004,25,25
Arkanoid Returns,41,3.6800000000000002,23,23
Arkanoid: Doh It Again,40,3.1200000000000001,20,20
Arkista's Ring,48,3.4500000000000002,17,17
Arle no Bouken: Mahou no Jewel,38,4.1600000000000001,17,17
Arlington Horse Racing,42,4.0899999999999999,22,22
Arm Champs II v1.7,44,3.75,17,17
Arm Champs II v2.6,47,4.4400000000000004,20,20
Arm Wrestling,42,3.8399999999999999,40,40
ARMA: Combat Operations,35,4.2800000000000002,24,24
Armada 2526,31,2.1899999999999999,25,25
Armadillo,45,3.75,21,21
Armalyte,50,3.25,40,40
Armed and Dangerous,52,3.7999999999999998,22,22
Armed and Dangerous®,52,3.4100000000000001,23,23
Armed Formation,52,4.1600000000000001,20,20
Armor Ambush,38,3.27,19,19
Armor Attack,39,3.8599999999999999,24,24
Armor Battle,43,3.6800000000000002,17,17
Armored Core V,57,3.6600000000000001,22,22
Armored Encounter,44,2.7200000000000002,17,17
Armorines: Project S.W.A.R.M.,38,3.4399999999999999,44,44
Armour-Geddon,34,4.21,44,44
Armour-Geddon 2: Codename Hellfire,55,5,21,21
Army Men,34,4,28,28
Army Men 2,52,3.2000000000000002,26,26
Army Men 3D,46,2.96,22,22
Army Men Air Combat: The Elite Missions,44,3.96,21,21
Army Men RTS,49,3.0699999999999998,12,12
Army Men World War: Final Front,44,4.0999999999999996,20,20
Army Men World War: Land Sea Air,38,3.9399999999999999,21,21
Army Men: Advance,37,4.5199999999999996,21,21
Army Men: Air Attack,42,4.2000000000000002,17,17
Army Men: Air Attack 2,50,3.3399999999999999,15,15
Army Men: Air Combat,43,4.4400000000000004,23,23
Army Men: Green Rogue,36,3.75,22,22
Army Men: Operation Green,36,3.6000000000000001,22,22
Army Men: Sarge's Heroes,54,3.25,57,57
Army Men: Sarge's Heroes 2,37,4.0499999999999998,40,40
Army Men: Sarge's War,52,3.3399999999999999,63,63
Army Men: World War,54,3.71,21,21
Army Moves,38,3.6000000000000001,110,110
Army of Two,41,3.48,17,17
Army of Two (EU),43,3.75,18,18
Army of TWO: TFD,42,4.2800000000000002,21,21
Arnie,48,3.2400000000000002,23,23
Arnie 2,47,4.1299999999999999,17,17
Arnie's America's Cup Challenge,35,3.2599999999999998,44,44
Arnold Palmer Tournament Golf,36,4.2800000000000002,84,84
Around The World,42,3.75,23,23
Arrow Bingo,32,3.9399999999999999,18,18
Arrow Flash,43,3.75,44,44
Art Alive,50,4.0899999999999999,21,21
Art Master,40,4.2800000000000002,25,25
Art of Fighting,43,3.3799999999999999,23,23
Art of Fighting / Ryuuko no Ken,46,3.7999999999999998,48,48
Art of Fighting 2,40,3.9399999999999999,24,24
Art of Fighting 2 / Ryuuko no Ken 2,44,3.6099999999999999,22,22
Art of Fighting 3 - The Path of the Warrior,46,4,22,22
Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden,39,4.4000000000000004,23,23
Art of Fighting 3: The Path of The Warrior,40,3.75,21,21
Artelius,56,2.3100000000000001,19,19
Arthur: The Quest for Excalibur,39,4.4000000000000004,50,50
Artifact,42,3.4500000000000002,23,23
Artificial Dreams,33,4.2800000000000002,44,44
Artillery Duel,42,4.2750000000000004,78,78
Artura,31,3.6600000000000001,76,76
Arubarea no Otome,39,2.2200000000000002,18,18
Arx Fatalis,43,3.5699999999999998,23,23
Arya Vaiv,43,2.8100000000000001,22,22
As Aventuras da TV Colosso,45,3.2599999999999998,22,22
Asameshimae Nyanko,40,5,20,20
Ashes Cricket 2009,39,4.54,20,20
Ashes of Empire,39,3.7000000000000002,24,24
Ashita no Joe,27,3.6099999999999999,42,42
Ashita no Joe Densetsu,37,3.4199999999999999,25,25
Ashura Blaster,43,3.5299999999999998,19,19
Asmik-kun Land,38,4.1600000000000001,23,23
ASO - Armored Scrum Object,43,4.54,21,21
ASO II: Last Guardian,44,4.6600000000000001,23,23
Asphalt,41,4.1500000000000004,21,21
Asphalt: Urban GT 2,39,3.6600000000000001,19,19
Assassin,55,4.5800000000000001,24,24
Assassin Demo: Release No. 1,35,3.75,22,22
Assassin Demo: Release No. 2,51,3.3399999999999999,21,21
Assassin Special Edition,49,4.2800000000000002,26,26
Assassin's Creed,54,3.6099999999999999,25,25
Assassin's Creed Brotherhood,43,4.0599999999999996,15,15
Assassin's Creed II,50,3.75,14,14
Assassin's Creed Revelations,40,3.4500000000000002,22,22
Assassin's Creed® III,41,4.2800000000000002,22,22
Assault,41,3.8900000000000001,40,40
Assault City,36,4.54,21,21
Assault Heroes,39,4.2800000000000002,24,24
Assault Heroes 2,41,4.0899999999999999,21,21
Assault on Dark Athena,41,3.6000000000000001,18,18
Assault Plus,43,4.0599999999999996,21,21
Assault Rigs,38,3.6400000000000001,30,30
Assault Suit Leynos 2,44,4,20,20
Assault Suits Valken,42,3.6600000000000001,22,22
ASSAULTHORIZON,40,3.1000000000000001,22,22
Astal,43,3.3999999999999999,20,20
Astaroth: The Angel of Death,41,4.3499999999999996,52,52
Astate: La Malédiction des Templiers,40,2.8599999999999999,48,48
Asterix,33.5,3.73,42,42
Astérix,51,3.6400000000000001,26,26
Asterix and Obelix,43,3.4199999999999999,21,21
Asterix and Obelix Take on Caesar,50,4.1399999999999997,20,20
Asterix and Obelix: Kick Buttix,49,4.4100000000000001,48,48
Astérix and the Great Rescue,45,5,21,21
Asterix and the Magic Carpet,42,4.1600000000000001,52,52
Asterix and the Magic Cauldron,46,3.2200000000000002,66,66
Asterix and the Power of the Gods,52,3.8199999999999998,5,5
Astérix and the Secret Mission,41,2.3100000000000001,23,23
Asterix Mega Madness,34,3.8100000000000001,22,22
Asterix: Operation Getafix,48,3.96,23,23
Asterix: Search for Dogmatix,45,4.4100000000000001,24,24
Asterock,40,3.8399999999999999,23,23
Asteroid,30,3.6800000000000002,23,23
Asteroids,44.5,3.6499999999999999,90,90
Asteroids & Deluxe,42,3.3399999999999999,23,23
Asteroids & Missile Command,34,3.6400000000000001,15,15
Asteroids Deluxe,33,3.75,46,46
Asteroids Hyper 64,47,3.3399999999999999,20,20
Asteroids: Vector Edition,38,3.3399999999999999,20,20
Astonishia Story,51,2.5,23,23
Astra SuperStars,48,3.75,44,44
Astro Battle,38,3.4399999999999999,40,40
Astro Blaster,49,4.5999999999999996,19,19
Astro Chase,42,3.5699999999999998,32,32
Astro Combat,43,3.75,22,22
Astro Fang: Super Machine,42,3.6099999999999999,24,24
Astro Fantasia,33,4.1200000000000001,21,21
Astro Fighter,54,3.6000000000000001,21,21
Astro Fire,43,3.8599999999999999,21,21
Astro Flash,36,3.4399999999999999,22,22
Astro Invader,48,2.8599999999999999,22,22
Astro Laser,43,3.3399999999999999,17,17
Astro Robo Sasa,36,3.4900000000000002,44,44
Astro Tripper,51,4.1600000000000001,18,18
Astro Warrior,53,3.6800000000000002,42,42
Astro Wars,55,3.1800000000000002,20,20
Astroball (Demo),44,4.5800000000000001,22,22
AstroBlast,32,3.75,46,46
Astroclone,45,3.46,19,19
Astron Belt,33,3.6600000000000001,42,42
Astro-Pac,40,3.6200000000000001,20,20
Astropal,47,3.8700000000000001,22,22
Astropop,43,4.2400000000000002,23,23
AstroPop Deluxe,40,3.25,24,24
Astrosmash,39,3.4399999999999999,38,38
Astrosmash: Meteor,51,3.5699999999999998,20,20
Asuka & Asuka,56,4.1600000000000001,18,18
Asuka 120% Burning Fest Limited,41,4.6600000000000001,23,23
Asura Blade - Sword of Dynasty,41,1.8799999999999999,21,21
Asura Buster - Eternal Warriors,35,3.6600000000000001,26,26
ASURA'S WRATH,40,3.75,25,25
Asylum,48,3.3399999999999999,22,22
At Worlds End,55,3.75,15,15
Atari Anniversary Edition,37,3.96,20,20
Atari Baseball,44,4.4000000000000004,14,14
Atari Football,35,4.1600000000000001,22,22
Atari Karts,46,3.6600000000000001,21,21
Atari Mini Golf,38,3.96,23,23
Atari PAM: SALT Diagnostics Cartridge,42,3.54,22,22
Atari Soccer,34,4,22,22
Atari Video Cube,35,4.0599999999999996,18,18
Atari: 80 Classic Games in 1,35,4.4400000000000004,40,40
AtariAge Holiday Greetings 2004,43,3.2200000000000002,21,21
A-Team,30,3.75,46,46
Athena,47,3.4100000000000001,72,72
Athlete Kings,37,4.21,22,22
Athletic Land,52,4.1600000000000001,21,21
Athletic World,40,3.6800000000000002,19,19
Atic Atac,41,3,25,25
Atlant Olimpic,39,3.48,15,15
Atlantic City Action,37,4.1299999999999999,23,23
Atlantis,49,3.48,72,72
Atlantis Sky Patrol,42,4.3399999999999999,21,21
Atlantis: The Lost Tales,46,4.0599999999999996,46,46
Atom Zombie Smasher,43,4.1399999999999997,15,15
Atomic Betty,40,3.0600000000000001,22,22
Atomic Driver,42,3.5,21,21
Atomic Point,47,4.0899999999999999,23,23
Atomic Reloaded,55,3.6099999999999999,23,23
Atomic Runner,50,3.75,21,21
Atomino,38,2.1899999999999999,38,38
Atomix,43,3.0600000000000001,52,52
ATR: All Terrain Racing,41,2.5,23,23
A-Train,43,2.3399999999999999,46,46
A-Train Construction Set,37,2.8599999999999999,20,20
Attack Animal Gakuen,48,3.6000000000000001,22,22
Attack of the Killer Tomatoes,39.5,3.5049999999999999,82,82
Attack of the Mutant Penguins,38,3.2799999999999998,22,22
Attack of the Saucerman,40,3.52,17,17
Attack Ufo,45,4.2199999999999998,21,21
AttackOfTheMovies3D,33,4.0499999999999998,24,24
ATV Offroad Fury: Blazin' Trails,36,3.2599999999999998,20,20
ATV Simulator,51,4.4400000000000004,66,66
ATV: Quad Power Racing,35,3.2799999999999998,42,42
ATV: Quad Power Racing 2,44,4.4199999999999999,48,48
A-Type,43,3.5699999999999998,20,20
Auf Wiedersehen Monty,50,3.9300000000000002,100,100
Aura: Fate of the Ages,43,4.3399999999999999,17,17
Aurail,43,3.1600000000000001,21,21
Aurora Quest: Otaku no Seiza in Another World,51,3.4300000000000002,21,21
Aussie Rules Footy,33,3.8199999999999998,19,19
Austerlitz,32,4.5,46,46
Austin Powers: Oh Behave,40,4.4699999999999998,21,21
Austin Powers: Welcome to My Underground Lair,50,3.8199999999999998,13,13
Australian Rugby League,48,3.96,22,22
Auto Destruct,41,4.7300000000000004,20,20
Auto Duel,33,4.1600000000000001,63,63
Auto Racing,38,3.75,22,22
Autobahn,49,3.4300000000000002,11,11
Autoduel,49,3.6800000000000002,23,23
Automania,42,4.5800000000000001,42,42
Automobili Lamborghini,41,3.46,23,23
Automobili Lamborghini: Super Speed Race 64,42,3.75,18,18
AV8B Harrier Assault,52,3.75,44,44
Avalanche,35,3.9100000000000001,22,22
Avatar: TLA: TBE,38,4.0499999999999998,22,22
Avenger,45,4.4100000000000001,84,84
Avengers,42,3.8900000000000001,17,17
Avengers In Galactic Storm,38,2.7999999999999998,25,25
Avenging Spirit,51,3.4199999999999999,15,15
Aventura Espacial,35,3.7999999999999998,92,92
Aventura Original,59,3.6600000000000001,96,96
Avoid the Noid,36,3.1000000000000001,16,16
Award Winners,38,4.21,34,34
Awesome,38,4.0499999999999998,44,44
Awesome Earl in SkateRock,37,3.4500000000000002,42,42
Awesome Golf,50,3.75,18,18
Awesome Possum Kicks Dr. Machino's Butt,55,3.6400000000000001,26,26
Ax Battler: A Legend of Golden Axe,43,3.2799999999999998,18,18
Axe of Rage,48,4.4100000000000001,66,66
Axel & Pixel,42,4.0599999999999996,24,24
Axelay,49,4.4699999999999998,19,19
Axel's Magic Hammer,50,4.4100000000000001,46,46
Ayrton Senna's Super Monaco GP 2,43,5,23,23
Aztaka,40,4.6500000000000004,25,25
Aztarac,47,3.6400000000000001,22,22
Aztec Adventure: The Golden Road to Paradise,41,3.4500000000000002,23,23
Aztec Challenge,48,4.6900000000000004,50,50
Azure Dreams,44,4.3899999999999997,48,48
Azurian Attack,47,3.3399999999999999,17,17
Azurik: Rise of Perathia,48,3.5699999999999998,25,25
B.A.T.,40,4.1299999999999999,24,24
B.C. Kid / Bonk's Adventure / Kyukyoku!! PC Genjin,33,3.6099999999999999,50,50
B.O.B.,40.5,4.0650000000000004,36,36
Baal,38,3.6400000000000001,46,46
Baba Yaga,53,4.3399999999999999,36,36
Babaliba,43,4.0700000000000003,23,23
Babe and Friends,53,4,23,23
Babel,41,4.1200000000000001,23,23
Babel Rising,50,4.7199999999999998,22,22
Baby Boomer,41,4.4299999999999997,21,21
Baby Dado,41,4.75,25,25
Baby Jo in: "Going Home",42,2.5,66,66
Baby Poker,41,4,24,24
Baby's Day Out,47,3.6600000000000001,18,18
Back Fire,52,3.8599999999999999,16,16
Back Street Soccer,48,3.1600000000000001,15,15
Back to Reality,50,3.9399999999999999,26,26
Back to Skool,42,3.4399999999999999,24,24
Back to Stone,44,3.9700000000000002,24,24
Back to the Future,57,3.6099999999999999,48,48
Back to the Future 2,45,4.5700000000000003,96,96
Back to the Future 3,40,4,92,92
Back to the Future III,47,2.75,22,22
Back to the Future Part II,37,3.46,52,52
Back to the Future Part III,43,2.9399999999999999,50,50
Back to the Future: The Game,43,4.04,22,22
Back Track,37,4.4199999999999999,18,18
BACKBREAKER,39,4.0599999999999996,23,23
Backbreaker Vengeance,38,3.6400000000000001,25,25
Backfire!,38,4.1600000000000001,17,17
Backlash,33,4.4199999999999999,46,46
Backstreet Billiards,37,2.9399999999999999,22,22
Backyard Baseball,44,2.7999999999999998,66,66
Backyard Basketball,42,3.9700000000000002,23,23
Backyard Basketball 2007,55,3.0800000000000001,21,21
Backyard Football,41,4.0899999999999999,38,38
Backyard Football '10,40,4,18,18
Backyard Hockey,33,3.96,22,22
Backyard Soccer,45,3.5699999999999998,21,21
Backyard Sports: Rookie Rush,39,3.8599999999999999,15,15
